Return,Risk,Sharpe,WgtInditex,WgtIberdrola
0.0006609311916493122,0.013532117905999513,0.04884166663640183,0.6902036435000907,0.30979635649990916
0.0006190114893754714,0.012615148532566133,0.04906890218355234,0.27711056820521923,0.7228894317947807
0.0006820081725268309,0.0151226646889475,0.045098412651130265,0.8979044232372273,0.10209557676277266
0.0006715038898715031,0.014254007933484397,0.04710982995134014,0.7943911301916389,0.20560886980836102
0.0006340803759772047,0.012551722045922881,0.05051740101137518,0.4256052466004944,0.5743947533995056
0.0006216578635856388,0.01257106505585632,0.04945148727044691,0.3031889705210985,0.6968110294789014
0.0006335039034396045,0.012545751134619122,0.05049549418300629,0.419924461660165,0.5800755383398349
0.0005961462004133452,0.013544822143071057,0.044012848165622294,0.051787103998154005,0.948212896001846
0.0006378786953334241,0.012607641339144658,0.05059460990160907,0.46303536510569737,0.5369646348943027
0.0006455156860345314,0.01280570795365928,0.050408434142844315,0.5382932463308576,0.4617067536691423
0.0006498244025717796,0.01296632089626331,0.05011632889319042,0.5807530174742326,0.4192469825257674
0.0005954965661470039,0.013584507522609698,0.04383644862766464,0.04538535488393562,0.9546146451160644
0.0006168196700547688,0.012662119975192409,0.048713775518099675,0.2555115268340514,0.7444884731659486
0.0006268013647039411,0.01252538444174826,0.05004248513241273,0.35387503410194515,0.6461249658980548
0.0006089532389591307,0.012906900919026671,0.04718043802919754,0.1779926505866834,0.8220073494133165
0.0006415913088510601,0.012689829360186422,0.05055949064721188,0.49962090489228617,0.500379095107714
0.0006612862020432085,0.013553603301977158,0.04879043508280504,0.6937020542096477,0.30629794579035224
0.000643322064462036,0.01273730277825853,0.05050693036520502,0.5166764448684859,0.48332355513151415
0.0006912037081164952,0.015987722280447883,0.04323340723536334,0.9885208128981887,0.011479187101811292
0.0006389395780311592,0.012628369504148982,0.050595571963683764,0.47348971645751964,0.5265102835424804
0.0006214866202260231,0.012573496798044885,0.04942830385280418,0.30150147175058184,0.6984985282494182
