Date,Close,Open,High,Low,Volume
2014-03-12,8.68,8.6,8.68,8.6,6.29K
2014-03-11,8.6,9.0396,9.04,8.6,12.32K
2014-03-10,9.08,9.0,9.08,8.6,3.59K
2014-03-07,8.92,8.96,8.96,8.2,4.27K
2014-03-06,8.64,8.88,8.96,8.64,3.75K
2014-03-05,8.84,8.84,8.84,8.84,5.14K
2014-03-04,8.64,8.4,8.68,8.36,10.01K
2014-03-03,8.28,8.28,8.28,8.0,2.59K
2014-02-28,8.4,8.16,8.52,8.16,301.09K
2014-02-27,8.6,8.56,8.8,8.56,90.84K
2014-02-26,8.6,8.92,8.92,8.6,4.56K
2014-02-25,8.96,8.88,8.96,8.88,2.00K
2014-02-24,8.68,8.6,8.76,8.6,9.20K
2014-02-21,8.6,8.6,8.8,8.6,19.11K
2014-02-20,8.72,8.6,8.8,8.0,7.48K
2014-02-19,8.8,8.5664,8.8,8.48,244.14K
2014-02-18,8.3796,8.24,8.6,8.24,375.91K
2014-02-14,8.2,8.2,8.2,8.16,15.57K
2014-02-13,8.32,8.154,8.32,8.154,70.14K
2014-02-12,7.8904,8.0,8.1,7.8904,30.05K
2014-02-11,7.92,7.8,7.92,7.8,0.63K
2014-02-10,7.76,7.6136,7.76,7.6136,5.63K
2014-02-07,7.8,7.8,7.8,7.8,39.88K
2014-02-06,7.4,7.24,7.52,7.24,9.29K
2014-02-05,7.12,7.12,7.12,7.12,0.38K
2014-02-04,7.32,7.28,7.32,7.28,0.63K
2014-02-03,6.8,7.28,7.28,6.8,1.84K
2014-01-31,6.72,6.8528,6.8528,6.72,4.52K
2014-01-30,7.32,7.32,7.32,7.32,0.21K
2014-01-28,7.32,7.32,7.32,7.32,3.00K
2014-01-27,6.8,6.76,6.8,6.76,0.25K
2014-01-24,6.72,7.16,7.16,6.72,1.48K
2014-01-23,7.4,7.28,7.4,7.28,3.68K
2014-01-22,6.72,6.88,7.08,6.72,2.58K
2014-01-21,7.32,7.36,7.36,7.32,1.25K
2014-01-17,7.36,7.36,7.52,7.2,14.14K
2014-01-16,7.52,7.474,7.52,7.44,2.87K
2014-01-15,7.72,7.46,8.0,7.46,2.02K
2014-01-14,7.4,7.56,7.56,7.2,16.17K
2014-01-13,7.36,7.12,7.4,7.12,6.43K
2014-01-10,7.04,7.04,7.04,7.04,0.05K
2014-01-09,7.08,6.84,7.08,6.84,0.90K
2014-01-08,6.64,7.0,7.0,6.64,5.46K
2014-01-07,7.04,6.8792,7.04,6.8792,5.94K
2014-01-06,6.48,6.48,6.48,6.48,1.00K
2014-01-03,6.4036,6.446,6.446,6.4036,0.38K
2014-01-02,6.56,6.56,6.6,6.4,4.18K
2013-12-31,6.92,6.92,6.92,6.92,0.15K
2013-12-30,6.92,6.8,7.0,6.7408,14.10K
2013-12-27,6.6,6.92,7.0,6.5592,7.52K
